t,T_sec,H_sec,P_gaz,Flame,V_Fl_1,V_Fl_2,V_Fl_3,V_H2,V_But,Etat
860.00,39.325,88.473,0,0,0,0,0,0,0,2
870.00,39.369,88.439,0,0,0,0,0,0,0,2
880.00,39.413,88.405,0,0,0,0,0,0,0,2
890.00,39.457,88.370,0,0,0,0,0,0,0,2
900.00,39.501,88.335,0,0,0,0,0,0,0,2
910.00,39.545,88.300,0,0,0,0,0,0,0,2
920.00,39.589,88.264,0,0,0,0,0,0,0,2
930.00,39.632,88.228,0,0,0,0,0,0,0,2
940.00,39.676,88.192,0,0,0,0,0,0,0,2
950.00,39.719,88.156,0,0,0,0,0,0,0,2
960.00,39.762,88.119,0,0,0,0,0,0,0,2
970.00,39.806,88.082,0,0,0,0,0,0,0,2
980.00,39.849,88.044,0,0,0,0,0,0,0,2
990.00,39.891,88.007,0,0,0,0,0,0,0,2
1000.00,39.934,87.968,0,0,0,0,0,0,0,2
1010.00,39.977,87.930,0,0,0,0,0,0,0,2
1020.00,40.019,87.891,0,0,0,0,0,0,0,2
1030.00,40.062,87.852,0,0,0,0,0,0,0,2
1040.00,40.104,87.813,0,0,0,0,0,0,0,2
1050.00,40.146,87.774,0,0,0,0,0,0,0,2
1060.00,40.188,87.734,0,0,0,0,0,0,0,2
1070.00,40.230,87.693,0,0,0,0,0,0,0,2
1080.00,40.272,87.653,0,0,0,0,0,0,0,2
1090.00,40.313,87.612,0,0,0,0,0,0,0,2
1100.00,40.355,87.571,0,0,0,0,0,0,0,2
1110.00,40.396,87.530,0,0,0,0,0,0,0,2
1120.00,40.438,87.488,0,0,0,0,0,0,0,2
1130.00,40.479,87.446,0,0,0,0,0,0,0,2
1140.00,40.520,87.404,0,0,0,0,0,0,0,2
1150.00,40.561,87.361,0,0,0,0,0,0,0,2
1160.00,40.602,87.318,0,0,0,0,0,0,0,2
1170.00,40.643,87.275,0,0,0,0,0,0,0,2
1180.00,40.683,87.232,0,0,0,0,0,0,0,2
1190.00,40.724,87.188,0,0,0,0,0,0,0,2
1200.00,40.764,87.144,0,0,0,0,0,0,0,2
1210.00,40.804,87.100,0,0,0,0,0,0,0,2
1220.00,40.844,87.055,0,0,0,0,0,0,0,2
1230.00,40.884,87.010,0,0,0,0,0,0,0,2
1240.00,40.924,86.965,0,0,0,0,0,0,0,2
1250.00,40.964,86.920,0,0,0,0,0,0,0,2
1260.00,41.004,86.874,0,0,0,0,0,0,0,2
1270.00,41.044,86.828,0,0,0,0,0,0,0,2
1280.00,41.083,86.782,0,0,0,0,0,0,0,2
1290.00,41.122,86.736,0,0,0,0,0,0,0,2
1300.00,41.162,86.689,0,0,0,0,0,0,0,2
1310.00,41.201,86.642,0,0,0,0,0,0,0,2
1320.00,41.240,86.595,0,0,0,0,0,0,0,2
1330.00,41.279,86.547,0,0,0,0,0,0,0,2
1340.00,41.318,86.500,0,0,0,0,0,0,0,2
1350.00,41.356,86.452,0,0,0,0,0,0,0,2
1360.00,41.395,86.403,0,0,0,0,0,0,0,2
1370.00,41.433,86.355,0,0,0,0,0,0,0,2
1380.00,41.472,86.306,0,0,0,0,0,0,0,2
1390.00,41.510,86.257,0,0,0,0,0,0,0,2
1400.00,41.548,86.208,0,0,0,0,0,0,0,2
1410.00,41.586,86.158,0,0,0,0,0,0,0,2
1420.00,41.624,86.108,0,0,0,0,0,0,0,2
1430.00,41.662,86.058,0,0,0,0,0,0,0,2
1440.00,41.700,86.008,0,0,0,0,0,0,0,2
1450.00,41.737,85.957,0,0,0,0,0,0,0,2
1460.00,41.775,85.907,0,0,0,0,0,0,0,2
1470.00,41.812,85.856,0,0,0,0,0,0,0,2
1480.00,41.850,85.804,0,0,0,0,0,0,0,2
1490.00,41.887,85.753,0,0,0,0,0,0,0,2
1500.00,41.924,85.701,0,0,0,0,0,0,0,2
1510.00,41.961,85.649,0,0,0,0,0,0,0,2
1520.00,41.998,85.597,0,0,0,0,0,0,0,2
1530.00,42.035,85.544,0,0,0,0,0,0,0,2
1540.00,42.071,85.492,0,0,0,0,0,0,0,2
1550.00,42.108,85.439,0,0,0,0,0,0,0,2
1560.00,42.144,85.386,0,0,0,0,0,0,0,2
1570.00,42.181,85.332,0,0,0,0,0,0,0,2
1580.00,42.217,85.279,0,0,0,0,0,0,0,2
1590.00,42.253,85.225,0,0,0,0,0,0,0,2
1600.00,42.289,85.171,0,0,0,0,0,0,0,2
1610.00,42.325,85.117,0,0,0,0,0,0,0,2
1620.00,42.361,85.062,0,0,0,0,0,0,0,2
1630.00,42.397,85.007,0,0,0,0,0,0,0,2
1640.00,42.432,84.953,0,0,0,0,0,0,0,2
1650.00,42.468,84.897,0,0,0,0,0,0,0,2
1660.00,42.503,84.842,0,0,0,0,0,0,0,2
1670.00,42.539,84.786,0,0,0,0,0,0,0,2
1680.00,42.574,84.731,0,0,0,0,0,0,0,2
1690.00,42.609,84.675,0,0,0,0,0,0,0,2
1700.00,42.644,84.618,0,0,0,0,0,0,0,2
1710.00,42.679,84.562,0,0,0,0,0,0,0,2
1720.00,42.714,84.505,0,0,0,0,0,0,0,2
1730.00,42.749,84.449,0,0,0,0,0,0,0,2
1740.00,42.783,84.392,0,0,0,0,0,0,0,2
1750.00,42.818,84.334,0,0,0,0,0,0,0,2
1760.00,42.852,84.277,0,0,0,0,0,0,0,2
1770.00,42.887,84.219,0,0,0,0,0,0,0,2
1780.00,42.921,84.161,0,0,0,0,0,0,0,2
1790.00,42.955,84.103,0,0,0,0,0,0,0,2
1800.00,42.989,84.045,0,0,0,0,0,0,0,2
1810.00,43.023,83.987,0,0,0,0,0,0,0,2
1820.00,43.057,83.928,0,0,0,0,0,0,0,2
1830.00,43.091,83.869,0,0,0,0,0,0,0,2
1840.00,43.125,83.810,0,0,0,0,0,0,0,2
1850.00,43.158,83.751,0,0,0,0,0,0,0,2
1860.00,43.192,83.692,0,0,0,0,0,0,0,2
1870.00,43.225,83.632,0,0,0,0,0,0,0,2
1880.00,43.258,83.572,0,0,0,0,0,0,0,2
1890.00,43.292,83.512,0,0,0,0,0,0,0,2
1900.00,43.325,83.452,0,0,0,0,0,0,0,2
1910.00,43.358,83.392,0,0,0,0,0,0,0,2
1920.00,43.391,83.332,0,0,0,0,0,0,0,2
1930.00,43.424,83.271,0,0,0,0,0,0,0,2
1940.00,43.456,83.210,0,0,0,0,0,0,0,2
1950.00,43.489,83.149,0,0,0,0,0,0,0,2
1960.00,43.522,83.088,0,0,0,0,0,0,0,2
1970.00,43.554,83.026,0,0,0,0,0,0,0,2
1980.00,43.586,82.965,0,0,0,0,0,0,0,2
1990.00,43.619,82.903,0,0,0,0,0,0,0,2
2000.00,43.651,82.841,0,0,0,0,0,0,0,2
2010.00,43.683,82.779,0,0,0,0,0,0,0,2
2020.00,43.715,82.717,0,0,0,0,0,0,0,2
2030.00,43.747,82.655,0,0,0,0,0,0,0,2
2040.00,43.779,82.592,0,0,0,0,0,0,0,2
2050.00,43.810,82.529,0,0,0,0,0,0,0,2
2060.00,43.842,82.466,0,0,0,0,0,0,0,2
2070.00,43.874,82.403,0,0,0,0,0,0,0,2
2080.00,43.905,82.340,0,0,0,0,0,0,0,2
2090.00,43.937,82.277,0,0,0,0,0,0,0,2
2100.00,43.968,82.213,0,0,0,0,0,0,0,2
2110.00,43.999,82.150,0,0,0,0,0,0,0,2
2120.00,44.030,82.086,0,0,0,0,0,0,0,2
2130.00,44.061,82.022,0,0,0,0,0,0,0,2
2140.00,44.092,81.958,0,0,0,0,0,0,0,2
2150.00,44.123,81.893,0,0,0,0,0,0,0,2
2160.00,44.154,81.829,0,0,0,0,0,0,0,2
2170.00,44.184,81.764,0,0,0,0,0,0,0,2
2180.00,44.215,81.700,0,0,0,0,0,0,0,2
2190.00,44.246,81.635,0,0,0,0,0,0,0,2
2200.00,44.276,81.570,0,0,0,0,0,0,0,2
2210.00,44.306,81.504,0,0,0,0,0,0,0,2
2220.00,44.337,81.439,0,0,0,0,0,0,0,2
2230.00,44.367,81.374,0,0,0,0,0,0,0,2
2240.00,44.397,81.308,0,0,0,0,0,0,0,2
2250.00,44.427,81.242,0,0,0,0,0,0,0,2
2260.00,44.457,81.176,0,0,0,0,0,0,0,2
2270.00,44.487,81.110,0,0,0,0,0,0,0,2
2280.00,44.516,81.044,0,0,0,0,0,0,0,2
2290.00,44.546,80.978,0,0,0,0,0,0,0,2
2300.00,44.576,80.912,0,0,0,0,0,0,0,2
2310.00,44.605,80.845,0,0,0,0,0,0,0,2
2320.00,44.634,80.778,0,0,0,0,0,0,0,2
2330.00,44.664,80.711,0,0,0,0,0,0,0,2
2340.00,44.693,80.645,0,0,0,0,0,0,0,2
2350.00,44.722,80.577,0,0,0,0,0,0,0,2
2360.00,44.751,80.510,0,0,0,0,0,0,0,2
2370.00,44.780,80.443,0,0,0,0,0,0,0,2
2380.00,44.809,80.375,0,0,0,0,0,0,0,2
2390.00,44.838,80.308,0,0,0,0,0,0,0,2
2400.00,44.867,80.240,0,0,0,0,0,0,0,2
2410.00,44.895,80.172,0,0,0,0,0,0,0,2
2420.00,44.924,80.104,0,0,0,0,0,0,0,2
2430.00,44.952,80.036,0,0,0,0,0,0,0,2
2440.00,44.981,79.968,0,0,0,0,0,0,0,2
2450.00,45.009,79.900,0,0,0,0,0,0,0,2
2460.00,45.037,79.831,0,0,0,0,0,0,0,2
2470.00,45.066,79.763,0,0,0,0,0,0,0,2
2480.00,45.094,79.694,0,0,0,0,0,0,0,2
2490.00,45.122,79.626,0,0,0,0,0,0,0,2
2500.00,45.150,79.557,0,0,0,0,0,0,0,2
2510.00,45.178,79.488,0,0,0,0,0,0,0,2
2520.00,45.205,79.419,0,0,0,0,0,0,0,2
2530.00,45.233,79.350,0,0,0,0,0,0,0,2
2540.00,45.261,79.280,0,0,0,0,0,0,0,2
2550.00,45.288,79.211,0,0,0,0,0,0,0,2
2560.00,45.316,79.141,0,0,0,0,0,0,0,2
2570.00,45.343,79.072,0,0,0,0,0,0,0,2
2580.00,45.370,79.002,0,0,0,0,0,0,0,2
2590.00,45.398,78.932,0,0,0,0,0,0,0,2
2600.00,45.425,78.862,0,0,0,0,0,0,0,2
2610.00,45.452,78.792,0,0,0,0,0,0,0,2
2620.00,45.479,78.722,0,0,0,0,0,0,0,2
2630.00,45.506,78.652,0,0,0,0,0,0,0,2
2640.00,45.533,78.582,0,0,0,0,0,0,0,2
2650.00,45.560,78.511,0,0,0,0,0,0,0,2
2660.00,45.586,78.441,0,0,0,0,0,0,0,2
2670.00,45.613,78.370,0,0,0,0,0,0,0,2
2680.00,45.639,78.300,0,0,0,0,0,0,0,2
2690.00,45.666,78.229,0,0,0,0,0,0,0,2
2700.00,45.692,78.158,0,0,0,0,0,0,0,2
2710.00,45.719,78.087,0,0,0,0,0,0,0,2
2720.00,45.745,78.016,0,0,0,0,0,0,0,2
2730.00,45.771,77.945,0,0,0,0,0,0,0,2
2740.00,45.797,77.874,0,0,0,0,0,0,0,2
2750.00,45.823,77.802,0,0,0,0,0,0,0,2
2760.00,45.849,77.731,0,0,0,0,0,0,0,2
2770.00,45.875,77.660,0,0,0,0,0,0,0,2
2780.00,45.901,77.588,0,0,0,0,0,0,0,2
2790.00,45.927,77.517,0,0,0,0,0,0,0,2
2800.00,45.952,77.445,0,0,0,0,0,0,0,2
2810.00,45.978,77.373,0,0,0,0,0,0,0,2
2820.00,46.003,77.301,0,0,0,0,0,0,0,2
2830.00,46.029,77.229,0,0,0,0,0,0,0,2
2840.00,46.054,77.157,0,0,0,0,0,0,0,2
2850.00,46.080,77.085,0,0,0,0,0,0,0,2
2860.00,46.105,77.013,0,0,0,0,0,0,0,2
2870.00,46.130,76.941,0,0,0,0,0,0,0,2
2880.00,46.155,76.869,0,0,0,0,0,0,0,2
2890.00,46.180,76.796,0,0,0,0,0,0,0,2
2900.00,46.205,76.724,0,0,0,0,0,0,0,2
2910.00,46.230,76.651,0,0,0,0,0,0,0,2
2920.00,46.255,76.579,0,0,0,0,0,0,0,2
2930.00,46.279,76.506,0,0,0,0,0,0,0,2
2940.00,46.304,76.434,0,0,0,0,0,0,0,2
2950.00,46.329,76.361,0,0,0,0,0,0,0,2
2960.00,46.353,76.288,0,0,0,0,0,0,0,2
2970.00,46.378,76.215,0,0,0,0,0,0,0,2
2980.00,46.402,76.142,0,0,0,0,0,0,0,2
2990.00,46.426,76.069,0,0,0,0,0,0,0,2
3000.00,46.451,75.996,0,0,0,0,0,0,0,2
3010.00,46.475,75.923,0,0,0,0,0,0,0,2
3020.00,46.499,75.850,0,0,0,0,0,0,0,2
3030.00,46.523,75.776,0,0,0,0,0,0,0,2
3040.00,46.547,75.703,0,0,0,0,0,0,0,2
3050.00,46.571,75.630,0,0,0,0,0,0,0,2
3060.00,46.595,75.556,0,0,0,0,0,0,0,2
3070.00,46.619,75.483,0,0,0,0,0,0,0,2
3080.00,46.642,75.409,0,0,0,0,0,0,0,2
3090.00,46.666,75.336,0,0,0,0,0,0,0,2
3100.00,46.689,75.262,0,0,0,0,0,0,0,2
3110.00,46.713,75.189,0,0,0,0,0,0,0,2
3120.00,46.736,75.115,0,0,0,0,0,0,0,2
3130.00,46.760,75.041,0,0,0,0,0,0,0,2
3140.00,46.783,74.967,0,0,0,0,0,0,0,2
3150.00,46.806,74.893,0,0,0,0,0,0,0,2
3160.00,46.830,74.820,0,0,0,0,0,0,0,2
3170.00,46.853,74.746,0,0,0,0,0,0,0,2
3180.00,46.876,74.672,0,0,0,0,0,0,0,2
3190.00,46.899,74.598,0,0,0,0,0,0,0,2
3200.00,46.922,74.523,0,0,0,0,0,0,0,2
3210.00,46.944,74.449,0,0,0,0,0,0,0,2
3220.00,46.967,74.375,0,0,0,0,0,0,0,2
3230.00,46.990,74.301,0,0,0,0,0,0,0,2
3240.00,47.013,74.227,0,0,0,0,0,0,0,2
3250.00,47.035,74.152,0,0,0,0,0,0,0,2
3260.00,47.058,74.078,0,0,0,0,0,0,0,2
3270.00,47.080,74.004,0,0,0,0,0,0,0,2
3280.00,47.103,73.929,0,0,0,0,0,0,0,2
3290.00,47.125,73.855,0,0,0,0,0,0,0,2
3300.00,47.147,73.781,0,0,0,0,0,0,0,2
3310.00,47.169,73.706,0,0,0,0,0,0,0,2
3320.00,47.192,73.632,0,0,0,0,0,0,0,2
3330.00,47.214,73.557,0,0,0,0,0,0,0,2
3340.00,47.236,73.482,0,0,0,0,0,0,0,2
3350.00,47.258,73.408,0,0,0,0,0,0,0,2
3360.00,47.280,73.333,0,0,0,0,0,0,0,2
3370.00,47.301,73.258,0,0,0,0,0,0,0,2
3380.00,47.323,73.184,0,0,0,0,0,0,0,2
3390.00,47.345,73.109,0,0,0,0,0,0,0,2
3400.00,47.367,73.034,0,0,0,0,0,0,0,2
3410.00,47.388,72.959,0,0,0,0,0,0,0,2
3420.00,47.410,72.885,0,0,0,0,0,0,0,2
3430.00,47.431,72.810,0,0,0,0,0,0,0,2
3440.00,47.453,72.735,0,0,0,0,0,0,0,2
3450.00,47.474,72.660,0,0,0,0,0,0,0,2
3460.00,47.495,72.585,0,0,0,0,0,0,0,2
3470.00,47.516,72.510,0,0,0,0,0,0,0,2
3480.00,47.538,72.435,0,0,0,0,0,0,0,2
3490.00,47.559,72.360,0,0,0,0,0,0,0,2
3500.00,47.580,72.285,0,0,0,0,0,0,0,2
3510.00,47.601,72.210,0,0,0,0,0,0,0,2
3520.00,47.622,72.135,0,0,0,0,0,0,0,2
3530.00,47.643,72.060,0,0,0,0,0,0,0,2
3540.00,47.663,71.985,0,0,0,0,0,0,0,2
3550.00,47.684,71.910,0,0,0,0,0,0,0,2
3560.00,47.705,71.835,0,0,0,0,0,0,0,2
3570.00,47.725,71.760,0,0,0,0,0,0,0,2
3580.00,47.746,71.685,0,0,0,0,0,0,0,2
3590.00,47.767,71.610,0,0,0,0,0,0,0,2
3600.00,47.787,71.535,0,0,0,0,0,0,0,2
