t,T_sec,H_sec,P_gaz,Flame,V_Fl_1,V_Fl_2,V_Fl_3,V_H2,V_But,Etat
520.00,26.527,90.000,0,0,0,0,0,0,0,8
530.00,26.523,90.000,0,0,0,0,0,0,0,8
540.00,26.518,90.000,0,0,0,0,0,0,0,8
550.00,26.514,90.000,0,0,0,0,0,0,0,8
560.00,26.510,90.000,0,0,0,0,0,0,0,8
570.00,26.506,90.000,0,0,0,0,0,0,0,8
580.00,26.501,90.000,0,0,0,0,0,0,0,8
590.00,26.497,90.000,0,0,0,0,0,0,0,8
600.00,26.493,90.000,0,0,0,0,0,0,0,8
610.00,26.489,90.000,0,0,0,0,0,0,0,8
620.00,26.484,90.000,0,0,0,0,0,0,0,8
630.00,26.480,90.000,0,0,0,0,0,0,0,8
640.00,26.476,90.000,0,0,0,0,0,0,0,8
650.00,26.472,90.000,0,0,0,0,0,0,0,8
660.00,26.468,90.000,0,0,0,0,0,0,0,8
670.00,26.463,90.000,0,0,0,0,0,0,0,8
680.00,26.459,90.000,0,0,0,0,0,0,0,8
690.00,26.455,90.000,0,0,0,0,0,0,0,8
700.00,26.451,90.000,0,0,0,0,0,0,0,3
710.00,26.447,90.000,0,0,0,0,0,0,0,3
720.00,26.443,90.000,0,0,0,0,0,0,0,3
730.00,26.439,90.000,0,0,0,0,0,0,0,3
740.00,26.435,90.000,0,0,0,0,0,0,0,3
750.00,26.431,90.000,0,0,0,0,0,0,0,3
760.00,26.427,90.000,0,0,0,0,0,0,0,3
770.00,26.423,90.000,0,0,0,0,0,0,0,3
780.00,26.419,90.000,0,0,0,0,0,0,0,3
790.00,26.415,90.000,0,0,0,0,0,0,0,3
800.00,26.411,90.000,0,0,0,0,0,0,0,3
810.00,26.407,90.000,0,0,0,0,0,0,0,3
820.00,26.403,90.000,0,0,0,0,0,0,0,3
820.05,26.410,90.000,5000,0,1,1,1,1,0,3
820.10,26.416,90.000,5000,1,1,1,1,1,0,3
830.00,27.785,90.000,5000,1,1,1,1,1,0,3
840.00,29.163,90.000,5000,1,1,1,1,1,0,3
850.00,30.537,90.000,5000,1,1,1,1,1,0,3
860.00,31.908,90.000,5000,1,1,1,1,1,0,3
870.00,33.274,90.000,5000,1,1,1,1,1,0,3
880.00,34.637,90.000,5000,1,1,1,1,1,0,3
890.00,35.996,89.997,5000,1,1,1,1,1,0,3
900.00,37.351,89.984,5000,1,1,1,1,1,0,3
902.15,37.640,89.979,3350,1,0,1,1,1,0,3
910.00,38.341,89.961,3350,1,0,1,1,1,0,3
920.00,39.232,89.931,3350,1,0,1,1,1,0,3
930.00,40.120,89.893,3350,1,0,1,1,1,0,3
940.00,41.006,89.849,3350,1,0,1,1,1,0,3
950.00,41.890,89.798,3350,1,0,1,1,1,0,3
960.00,42.771,89.739,3350,1,0,1,1,1,0,3
970.00,43.649,89.674,3350,1,0,1,1,1,0,3
980.00,44.525,89.602,3350,1,0,1,1,1,0,3
990.00,45.399,89.523,3350,1,0,1,1,1,0,3
1000.00,46.270,89.437,3350,1,0,1,1,1,0,3
1010.00,47.138,89.345,3350,1,0,1,1,1,0,3
1015.15,47.582,89.294,1650,1,0,0,1,1,0,3
1020.00,47.773,89.246,1650,1,0,0,1,1,0,3
1030.00,48.166,89.144,1650,1,0,0,1,1,0,3
1040.00,48.558,89.038,1650,1,0,0,1,1,0,3
1050.00,48.949,88.930,1650,1,0,0,1,1,0,3
1060.00,49.338,88.819,1650,1,0,0,1,1,0,3
1070.00,49.727,88.705,1650,1,0,0,1,1,0,3
1080.00,50.115,88.589,1650,1,0,0,1,1,0,3
1090.00,50.501,88.469,1650,1,0,0,1,1,0,3
1100.00,50.886,88.347,1650,1,0,0,1,1,0,3
1110.00,51.270,88.221,1650,1,0,0,1,1,0,3
1120.00,51.654,88.093,1650,1,0,0,1,1,0,3
1130.00,52.036,87.963,1650,1,0,0,1,1,0,3
1140.00,52.416,87.830,1650,1,0,0,1,1,0,3
1150.00,52.796,87.694,1650,1,0,0,1,1,0,3
1160.00,53.175,87.555,1650,1,0,0,1,1,0,3
1170.00,53.553,87.414,1650,1,0,0,1,1,0,3
1180.00,53.930,87.270,1650,1,0,0,1,1,0,3
1190.00,54.305,87.123,1650,1,0,0,1,1,0,3
1200.00,54.680,86.974,1650,1,0,0,1,1,0,3
1210.00,55.053,86.823,1650,1,0,0,1,1,0,3
1220.00,55.426,86.669,1650,1,0,0,1,1,0,3
1230.00,55.797,86.512,1650,1,0,0,1,1,0,3
1240.00,56.167,86.353,1650,1,0,0,1,1,0,3
1250.00,56.536,86.192,1650,1,0,0,1,1,0,3
1260.00,56.905,86.028,1650,1,0,0,1,1,0,3
1270.00,57.272,85.862,1650,1,0,0,1,1,0,3
1277.15,57.531,85.742,0,1,0,0,0,0,0,3
1277.20,57.531,85.741,0,0,0,0,0,0,0,3
1280.00,57.505,85.694,0,0,0,0,0,0,0,3
1290.00,57.413,85.526,0,0,0,0,0,0,0,3
1300.00,57.322,85.359,0,0,0,0,0,0,0,3
1310.00,57.230,85.194,0,0,0,0,0,0,0,3
1320.00,57.139,85.029,0,0,0,0,0,0,0,3
1330.00,57.048,84.865,0,0,0,0,0,0,0,3
1340.00,56.957,84.703,0,0,0,0,0,0,0,3
1350.00,56.867,84.541,0,0,0,0,0,0,0,3
1360.00,56.777,84.381,0,0,0,0,0,0,0,3
1370.00,56.687,84.222,0,0,0,0,0,0,0,3
1380.00,56.597,84.063,0,0,0,0,0,0,0,3
1390.00,56.508,83.906,0,0,0,0,0,0,0,3
1400.00,56.419,83.750,0,0,0,0,0,0,0,3
1410.00,56.330,83.595,0,0,0,0,0,0,0,3
1420.00,56.241,83.441,0,0,0,0,0,0,0,3
1430.00,56.153,83.288,0,0,0,0,0,0,0,3
1440.00,56.065,83.136,0,0,0,0,0,0,0,3
1450.00,55.977,82.984,0,0,0,0,0,0,0,3
1460.00,55.889,82.834,0,0,0,0,0,0,0,3
1470.00,55.802,82.685,0,0,0,0,0,0,0,3
1480.00,55.715,82.537,0,0,0,0,0,0,0,3
1490.00,55.628,82.390,0,0,0,0,0,0,0,3
1500.00,55.541,82.244,0,0,0,0,0,0,0,3
